PK, 2006, kidney, 0, num, deceased
PA, 1996, kidney, 25, num, living
PA, 1996, liver, 0, num, living
PA, 1996, pancreas, -, num, living
PA, 1996, heart, -, num, living
PA, 1996, lung, -, num, living
PA, 1996, heart/lung, -, num, living
PA, 1996, kidney, 9, pmp, living
PA, 1996, liver, 0, pmp, living
PA, 1996, pancreas, -, pmp, living
PA, 1996, heart, -, pmp, living
PA, 1996, lung, -, pmp, living
PA, 1996, heart/lung, -, pmp, living
PA, 1997, kidney, 0, num, deceased
PA, 1997, liver, 0, num, deceased
PA, 1997, pancreas, 0, num, deceased
PA, 1997, heart, 0, num, deceased
PA, 1997, lung, 0, num, deceased
PA, 1997, heart/lung, -, num, deceased
PA, 1997, kidney, 0, pmp, deceased
PA, 1997, liver, 0, pmp, deceased
PA, 1997, pancreas, 0, pmp, deceased
PA, 1997, heart, 0, pmp, deceased
PA, 1997, lung, 0, pmp, deceased
PA, 1997, heart/lung, -, pmp, deceased
PA, 1997, kidney, 15, num, living
PA, 1997, liver, 0, num, living
PA, 1997, pancreas, -, num, living
PA, 1997, heart, -, num, living
PA, 1997, lung, -, num, living
PA, 1997, heart/lung, -, num, living
PA, 1997, kidney, 5.40, pmp, living
PA, 1997, liver, 0, pmp, living
PA, 1997, pancreas, -, pmp, living
PA, 1997, heart, -, pmp, living
PA, 1997, lung, -, pmp, living
PA, 1997, heart/lung, -, pmp, living
PA, 1998, kidney, 3, num, deceased
PA, 1998, liver, 0, num, deceased
PA, 1998, pancreas, 0, num, deceased
PA, 1998, heart, 0, num, deceased
PA, 1998, lung, 0, num, deceased
PA, 1998, heart/lung, -, num, deceased
PA, 1998, kidney, 1, pmp, deceased
PA, 1998, liver, 0, pmp, deceased
PA, 1998, pancreas, 0, pmp, deceased
PA, 1998, heart, 0, pmp, deceased
PA, 1998, lung, 0, pmp, deceased
PA, 1998, heart/lung, -, pmp, deceased
PA, 1998, kidney, 12, num, living
PA, 1998, liver, 0, num, living
PA, 1998, pancreas, -, num, living
PA, 1998, heart, -, num, living
PA, 1998, lung, -, num, living
PA, 1998, heart/lung, -, num, living
PA, 1998, kidney, 4.30, pmp, living
PA, 1998, liver, 0, pmp, living
PA, 1998, pancreas, -, pmp, living
PA, 1998, heart, -, pmp, living
PA, 1998, lung, -, pmp, living
PA, 1998, heart/lung, -, pmp, living
PA, 1999, kidney, 2, num, deceased
PA, 1999, liver, 0, num, deceased
PA, 1999, pancreas, 0, num, deceased
PA, 1999, heart, 0, num, deceased
PA, 1999, lung, 0, num, deceased
PA, 1999, heart/lung, -, num, deceased
PA, 1999, kidney, 0.7, pmp, deceased
PA, 1999, liver, 0, pmp, deceased
PA, 1999, pancreas, 0, pmp, deceased
PA, 1999, heart, 0, pmp, deceased
PA, 1999, lung, 0, pmp, deceased
PA, 1999, heart/lung, -, pmp, deceased
PA, 1999, kidney, 5, num, living
PA, 1999, liver, 0, num, living
PA, 1999, pancreas, -, num, living
PA, 1999, heart, -, num, living
PA, 1999, lung, -, num, living
PA, 1999, heart/lung, -, num, living
PA, 1999, kidney, 1.8, pmp, living
PA, 1999, liver, 0, pmp, living
PA, 1999, pancreas, -, pmp, living
PA, 1999, heart, -, pmp, living
PA, 1999, lung, -, pmp, living
PA, 1999, heart/lung, -, pmp, living
PA, 2000, kidney, 6, num, deceased
PA, 2000, liver, 0, num, deceased
PA, 2000, pancreas, 0, num, deceased
PA, 2000, heart, 0, num, deceased
PA, 2000, lung, 0, num, deceased
PA, 2000, heart/lung, -, num, deceased
PA, 2000, kidney, 2.10, pmp, deceased
PA, 2000, liver, 0, pmp, deceased
PA, 2000, pancreas, 0, pmp, deceased
PA, 2000, heart, 0, pmp, deceased
PA, 2000, lung, 0, pmp, deceased
PA, 2000, heart/lung, -, pmp, deceased
PA, 2000, kidney, 12, num, living
PA, 2000, liver, 0, num, living
PA, 2000, pancreas, -, num, living
PA, 2000, heart, -, num, living
PA, 2000, lung, -, num, living
PA, 2000, heart/lung, -, num, living
PA, 2000, kidney, 4.20, pmp, living
PA, 2000, liver, 0, pmp, living
PA, 2000, pancreas, -, pmp, living
PA, 2000, heart, -, pmp, living
PA, 2000, lung, -, pmp, living
PA, 2000, heart/lung, -, pmp, living
PA, 2001, kidney, 16, num, deceased
PA, 2001, liver, 0, num, deceased
PA, 2001, pancreas, 0, num, deceased
PA, 2001, heart, 0, num, deceased
PA, 2001, lung, 0, num, deceased
PA, 2001, heart/lung, -, num, deceased
PA, 2001, kidney, 5.70, pmp, deceased
PA, 2001, liver, 0, pmp, deceased
PA, 2001, pancreas, 0, pmp, deceased
PA, 2001, heart, 0, pmp, deceased
PA, 2001, lung, 0, pmp, deceased
PA, 2001, heart/lung, -, pmp, deceased
PA, 2001, kidney, 9, num, living
PA, 2001, liver, 0, num, living
PA, 2001, pancreas, -, num, living
PA, 2001, heart, -, num, living
PA, 2001, lung, -, num, living
PA, 2001, heart/lung, -, num, living
PA, 2001, kidney, 3.20, pmp, living
PA, 2001, liver, 0, pmp, living
PA, 2001, pancreas, -, pmp, living
PA, 2001, heart, -, pmp, living
PA, 2001, lung, -, pmp, living
PA, 2001, heart/lung, -, pmp, living
PA, 2002, kidney, 19, num, deceased
PA, 2002, liver, 0, num, deceased
PA, 2002, pancreas, 0, num, deceased
PA, 2002, heart, 0, num, deceased
PA, 2002, lung, 0, num, deceased
PA, 2002, heart/lung, -, num, deceased
PA, 2002, kidney, 6.70, pmp, deceased
PA, 2002, liver, 0, pmp, deceased
PA, 2002, pancreas, 0, pmp, deceased
PA, 2002, heart, 0, pmp, deceased
PA, 2002, lung, 0, pmp, deceased
PA, 2002, heart/lung, -, pmp, deceased
PA, 2002, kidney, 15, num, living
PA, 2002, liver, 0, num, living
PA, 2002, pancreas, -, num, living
PA, 2002, heart, -, num, living
PA, 2002, lung, -, num, living
PA, 2002, heart/lung, -, num, living
PA, 2002, kidney, 5.30, pmp, living
PA, 2002, liver, 0, pmp, living
PA, 2002, pancreas, -, pmp, living
PA, 2002, heart, -, pmp, living
PA, 2002, lung, -, pmp, living
PA, 2002, heart/lung, -, pmp, living
PA, 2003, kidney, 26, num, deceased
PA, 2003, liver, 0, num, deceased
PA, 2003, pancreas, 0, num, deceased
PA, 2003, heart, 0, num, deceased
PA, 2003, lung, 0, num, deceased
PA, 2003, heart/lung, -, num, deceased
PA, 2003, kidney, 9.20, pmp, deceased
PA, 2003, liver, 0, pmp, deceased
PA, 2003, pancreas, 0, pmp, deceased
PA, 2003, heart, 0, pmp, deceased
PA, 2003, lung, 0, pmp, deceased
PA, 2003, heart/lung, -, pmp, deceased
PA, 2003, kidney, 4, num, living
PA, 2003, liver, 0, num, living
PA, 2003, pancreas, -, num, living
PA, 2003, heart, -, num, living
PA, 2003, lung, -, num, living
PA, 2003, heart/lung, -, num, living
PA, 2003, kidney, 1.40, pmp, living
PA, 2003, liver, 0, pmp, living
PA, 2003, pancreas, -, pmp, living
PA, 2003, heart, -, pmp, living
PA, 2003, lung, -, pmp, living
PA, 2003, heart/lung, -, pmp, living
PA, 2004, kidney, 34, num, deceased
PA, 2004, liver, 0, num, deceased
PA, 2004, pancreas, 0, num, deceased
PA, 2004, heart, 0, num, deceased
PA, 2004, lung, 0, num, deceased
PA, 2004, heart/lung, -, num, deceased
PA, 2004, kidney, 11.30, pmp, deceased
PA, 2004, liver, 0, pmp, deceased
PA, 2004, pancreas, 0, pmp, deceased
PA, 2004, heart, 0, pmp, deceased
PA, 2004, lung, 0, pmp, deceased
PA, 2004, heart/lung, -, pmp, deceased
PA, 2004, kidney, 4, num, living
PA, 2004, liver, 0, num, living
PA, 2004, pancreas, -, num, living
PA, 2004, heart, -, num, living
PA, 2004, lung, -, num, living
PA, 2004, heart/lung, -, num, living
PA, 2004, kidney, 1.30, pmp, living
PA, 2004, liver, 0, pmp, living
PA, 2004, pancreas, -, pmp, living
PA, 2004, heart, -, pmp, living
PA, 2004, lung, -, pmp, living
PA, 2004, heart/lung, -, pmp, living
PA, 2005, kidney, 20, num, deceased
PA, 2005, liver, 0, num, deceased
PA, 2005, pancreas, 0, num, deceased
PA, 2005, heart, 0, num, deceased
PA, 2005, lung, 0, num, deceased
PA, 2005, heart/lung, -, num, deceased
PA, 2005, kidney, 6.60, pmp, deceased
PA, 2005, liver, 0, pmp, deceased
PA, 2005, pancreas, 0, pmp, deceased
PA, 2005, heart, 0, pmp, deceased
PA, 2005, lung, 0, pmp, deceased
PA, 2005, heart/lung, -, pmp, deceased
PA, 2005, kidney, 5, num, living
PA, 2005, liver, 0, num, living
PA, 2005, pancreas, -, num, living
PA, 2005, heart, -, num, living
PA, 2005, lung, -, num, living
PA, 2005, heart/lung, -, num, living
PA, 2005, kidney, 1.60, pmp, living
PA, 2005, liver, 0, pmp, living
PA, 2005, pancreas, -, pmp, living
PA, 2005, heart, -, pmp, living
PA, 2005, lung, -, pmp, living
PA, 2005, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2010, kidney, 26, num, deceased
PA, 2010, liver, 0, num, deceased
PA, 2010, pancreas, 0, num, deceased
PA, 2010, heart, 0, num, deceased
PA, 2010, lung, 0, num, deceased
PA, 2010, heart/lung, -, num, deceased
PA, 2010, kidney, 7.43, pmp, deceased
PA, 2010, liver, 0, pmp, deceased
PA, 2010, pancreas, 0, pmp, deceased
PA, 2010, heart, 0, pmp, deceased
PA, 2010, lung, 0, pmp, deceased
PA, 2010, heart/lung, -, pmp, deceased
PA, 2010, kidney, 15, num, living
PA, 2010, liver, 0, num, living
PA, 2010, pancreas, -, num, living
PA, 2010, heart, -, num, living
PA, 2010, lung, -, num, living
PA, 2010, heart/lung, -, num, living
PA, 2010, kidney, 4.29, pmp, living
PA, 2010, liver, 0, pmp, living
PA, 2010, pancreas, -, pmp, living
PA, 2010, heart, -, pmp, living
PA, 2010, lung, -, pmp, living
PA, 2010, heart/lung, -, pmp, living
PA, 2011, kidney, 48, num, deceased
PA, 2011, liver, 5, num, deceased
PA, 2011, pancreas, 0, num, deceased
PA, 2011, heart, 0, num, deceased
PA, 2011, lung, 0, num, deceased
PA, 2011, heart/lung, -, num, deceased
PA, 2011, kidney, 13.71, pmp, deceased
PA, 2011, liver, 1.43, pmp, deceased
PA, 2011, pancreas, 0, pmp, deceased
PA, 2011, heart, 0, pmp, deceased
PA, 2011, lung, 0, pmp, deceased
PA, 2011, heart/lung, -, pmp, deceased
PA, 2011, kidney, 18, num, living
PA, 2011, liver, 0, num, living
PA, 2011, pancreas, -, num, living
PA, 2011, heart, -, num, living
PA, 2011, lung, -, num, living
PA, 2011, heart/lung, -, num, living
PA, 2011, kidney, 5.10, pmp, living
PA, 2011, liver, 0, pmp, living
PA, 2011, pancreas, -, pmp, living
PA, 2011, heart, -, pmp, living
PA, 2011, lung, -, pmp, living
PA, 2011, heart/lung, -, pmp, living
PA, 2012, kidney, 45, num, deceased
PA, 2012, liver, 5, num, deceased
PA, 2012, pancreas, 0, num, deceased
PA, 2012, heart, 0, num, deceased
PA, 2012, lung, 0, num, deceased
PA, 2012, heart/lung, -, num, deceased
PA, 2012, kidney, 12.86, pmp, deceased
PA, 2012, liver, 1.43, pmp, deceased
PA, 2012, pancreas, 0, pmp, deceased
PA, 2012, heart, 0, pmp, deceased
PA, 2012, lung, 0, pmp, deceased
PA, 2012, heart/lung, -, pmp, deceased
PA, 2012, kidney, 16, num, living
PA, 2012, liver, 0, num, living
PA, 2012, pancreas, -, num, living
PA, 2012, heart, -, num, living
PA, 2012, lung, -, num, living
PA, 2012, heart/lung, -, num, living
PA, 2012, kidney, 4.57, pmp, living
PA, 2012, liver, 0, pmp, living
PA, 2012, pancreas, -, pmp, living
PA, 2012, heart, -, pmp, living
PA, 2012, lung, -, pmp, living
PA, 2012, heart/lung, -, pmp, living
PA, 2013, kidney, 39, num, deceased
PA, 2013, liver, 9, num, deceased
PA, 2013, pancreas, 0, num, deceased
PA, 2013, heart, 0, num, deceased
PA, 2013, lung, 0, num, deceased
PA, 2013, heart/lung, -, num, deceased
PA, 2013, kidney, 11.14, pmp, deceased
PA, 2013, liver, 2.57, pmp, deceased
PA, 2013, pancreas, 0, pmp, deceased
PA, 2013, heart, 0, pmp, deceased
PA, 2013, lung, 0, pmp, deceased
PA, 2013, heart/lung, -, pmp, deceased
PA, 2013, kidney, 16, num, living
PA, 2013, liver, 0, num, living
PA, 2013, pancreas, -, num, living
PA, 2013, heart, -, num, living
PA, 2013, lung, -, num, living
PA, 2013, heart/lung, -, num, living
PA, 2013, kidney, 4.57, pmp, living
PA, 2013, liver, 0, pmp, living
PA, 2013, pancreas, -, pmp, living
PA, 2013, heart, -, pmp, living
PA, 2013, lung, -, pmp, living
PA, 2013, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2015, kidney, 34, num, deceased
PA, 2015, liver, 7, num, deceased
PA, 2015, pancreas, 0, num, deceased
PA, 2015, heart, 0, num, deceased
PA, 2015, lung, 0, num, deceased
PA, 2015, heart/lung, -, num, deceased
PA, 2015, kidney, 8.70, pmp, deceased
PA, 2015, liver, 1.8, pmp, deceased
PA, 2015, pancreas, 0, pmp, deceased
PA, 2015, heart, 0, pmp, deceased
PA, 2015, lung, 0, pmp, deceased
PA, 2015, heart/lung, -, pmp, deceased
PA, 2015, kidney, 5, num, living
PA, 2015, liver, 0, num, living
PA, 2015, pancreas, -, num, living
PA, 2015, heart, -, num, living
PA, 2015, lung, -, num, living
PA, 2015, heart/lung, -, num, living
PA, 2015, kidney, 1.30, pmp, living
PA, 2015, liver, 0, pmp, living
PA, 2015, pancreas, -, pmp, living
PA, 2015, heart, -, pmp, living
PA, 2015, lung, -, pmp, living
PA, 2015, heart/lung, -, pmp, living
PA, 2016, kidney, 47, num, deceased
PA, 2016, liver, 11, num, deceased
PA, 2016, pancreas, 0, num, deceased
PA, 2016, heart, 1, num, deceased
PA, 2016, lung, 0, num, deceased
PA, 2016, heart/lung, -, num, deceased
PA, 2016, kidney, 11.75, pmp, deceased
PA, 2016, liver, 2.75, pmp, deceased
PA, 2016, pancreas, 0, pmp, deceased
PA, 2016, heart, 0.25, pmp, deceased
PA, 2016, lung, 0, pmp, deceased
PA, 2016, heart/lung, -, pmp, deceased
PA, 2016, kidney, 6, num, living
PA, 2016, liver, 0, num, living
PA, 2016, pancreas, -, num, living
PA, 2016, heart, -, num, living
PA, 2016, lung, -, num, living
PA, 2016, heart/lung, -, num, living
PA, 2016, kidney, 1.5, pmp, living
PA, 2016, liver, 0, pmp, living
PA, 2016, pancreas, -, pmp, living
PA, 2016, heart, -, pmp, living
PA, 2016, lung, -, pmp, living
PA, 2016, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PA, 2017, kidney, 28, num, deceased
PA, 2017, liver, 9, num, deceased
PA, 2017, pancreas, 0, num, deceased
PA, 2017, heart, 1, num, deceased
PA, 2017, lung, 0, num, deceased
PA, 2017, heart/lung, -, num, deceased
PA, 2017, kidney, 6.83, pmp, deceased
PA, 2017, liver, 2.20, pmp, deceased
PA, 2017, pancreas, 0, pmp, deceased
PA, 2017, heart, 0.24, pmp, deceased
PA, 2017, lung, 0, pmp, deceased
PA, 2017, heart/lung, -, pmp, deceased
PA, 2017, kidney, 15, num, living
PA, 2017, liver, 0, num, living
PA, 2017, pancreas, -, num, living
PA, 2017, heart, -, num, living
PA, 2017, lung, -, num, living
PA, 2017, heart/lung, -, num, living
PA, 2017, kidney, 3.66, pmp, living
PA, 2017, liver, 0, pmp, living
PA, 2017, pancreas, -, pmp, living
PA, 2017, heart, -, pmp, living
PA, 2017, lung, -, pmp, living
PA, 2017, heart/lung, -, pmp, living
PY, 2017, kidney, 20, num, deceased
PY, 2017, liver, 2, num, deceased
PY, 2017, pancreas, 0, num, deceased
PY, 2017, heart, 3, num, deceased
PY, 2017, lung, 0, num, deceased
PY, 2017, heart/lung, -, num, deceased
PY, 2017, kidney, 2.94, pmp, deceased
PY, 2017, liver, 0.29, pmp, deceased
PY, 2017, pancreas, 0, pmp, deceased
PY, 2017, heart, 0.44, pmp, deceased
PY, 2017, lung, 0, pmp, deceased
PY, 2017, heart/lung, -, pmp, deceased
PY, 2017, kidney, 19, num, living
PY, 2017, liver, 0, num, living
PY, 2017, pancreas, -, num, living
PY, 2017, heart, -, num, living
PY, 2017, lung, -, num, living
PY, 2017, heart/lung, -, num, living
PY, 2017, kidney, 2.79, pmp, living
PY, 2017, liver, 0, pmp, living
PY, 2017, pancreas, -, pmp, living
PY, 2017, heart, -, pmp, living
PY, 2017, lung, -, pmp, living
PY, 2017, heart/lung, -, pmp, living
PY, 2017, kidney, 20, num, deceased
PY, 2017, liver, 2, num, deceased
PY, 2017, pancreas, 0, num, deceased
PY, 2017, heart, 3, num, deceased
PY, 2017, lung, 0, num, deceased
PY, 2017, heart/lung, -, num, deceased
PY, 2017, kidney, 2.94, pmp, deceased
PY, 2017, liver, 0.29, pmp, deceased
PY, 2017, pancreas, 0, pmp, deceased
PY, 2017, heart, 0.44, pmp, deceased
PY, 2017, lung, 0, pmp, deceased
PY, 2017, heart/lung, -, pmp, deceased
PY, 2017, kidney, 19, num, living
PY, 2017, liver, 0, num, living
PY, 2017, pancreas, -, num, living
PY, 2017, heart, -, num, living
PY, 2017, lung, -, num, living
PY, 2017, heart/lung, -, num, living
PY, 2017, kidney, 2.79, pmp, living
PY, 2017, liver, 0, pmp, living
PY, 2017, pancreas, -, pmp, living
PY, 2017, heart, -, pmp, living
PY, 2017, lung, -, pmp, living
PY, 2017, heart/lung, -, pmp, living
PY, 2017, kidney, 20, num, deceased
PY, 2017, liver, 2, num, deceased
