BD, 1993, kidney, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BR, 2017, kidney, 4793, num, deceased
BR, 2017, liver, 1927, num, deceased
BR, 2017, pancreas, 112, num, deceased
BR, 2017, heart, 380, num, deceased
BR, 2017, lung, 112, num, deceased
BR, 2017, heart/lung, -, num, deceased
BR, 2017, kidney, 23.30, pmp, deceased
BR, 2017, liver, 9.35, pmp, deceased
BR, 2017, pancreas, 0.5, pmp, deceased
BR, 2017, heart, 1.8, pmp, deceased
BR, 2017, lung, 0.5, pmp, deceased
BR, 2017, heart/lung, -, pmp, deceased
BR, 2017, kidney, 1136, num, living
BR, 2017, liver, 186, num, living
BR, 2017, pancreas, -, num, living
BR, 2017, heart, -, num, living
BR, 2017, lung, -, num, living
BR, 2017, heart/lung, -, num, living
BR, 2017, kidney, 5.5, pmp, living
BR, 2017, liver, 0.89, pmp, living
BR, 2017, pancreas, -, pmp, living
BR, 2017, heart, -, pmp, living
BR, 2017, lung, -, pmp, living
BR, 2017, heart/lung, -, pmp, living
BR, 2017, kidney, 4793, num, deceased
BR, 2017, liver, 1927, num, deceased
BR, 2017, pancreas, 112, num, deceased
BR, 2017, heart, 380, num, deceased
BR, 2017, lung, 112, num, deceased
BR, 2017, heart/lung, -, num, deceased
BR, 2017, kidney, 23.30, pmp, deceased
BR, 2017, liver, 9.35, pmp, deceased
BR, 2017, pancreas, 0.5, pmp, deceased
BR, 2017, heart, 1.8, pmp, deceased
BR, 2017, lung, 0.5, pmp, deceased
BR, 2017, heart/lung, -, pmp, deceased
BR, 2017, kidney, 1136, num, living
BR, 2017, liver, 186, num, living
BR, 2017, pancreas, -, num, living
BR, 2017, heart, -, num, living
BR, 2017, lung, -, num, living
BR, 2017, heart/lung, -, num, living
BR, 2017, kidney, 5.5, pmp, living
BR, 2017, liver, 0.89, pmp, living
BR, 2017, pancreas, -, pmp, living
BR, 2017, heart, -, pmp, living
BR, 2017, lung, -, pmp, living
BR, 2017, heart/lung, -, pmp, living
BR, 2017, kidney, 4793, num, deceased
BR, 2017, liver, 1927, num, deceased
BR, 2017, pancreas, 112, num, deceased
BR, 2017, heart, 380, num, deceased
BR, 2017, lung, 112, num, deceased
BR, 2017, heart/lung, -, num, deceased
BR, 2017, kidney, 23.30, pmp, deceased
BR, 2017, liver, 9.35, pmp, deceased
BR, 2017, pancreas, 0.5, pmp, deceased
BR, 2017, heart, 1.8, pmp, deceased
BR, 2017, lung, 0.5, pmp, deceased
BR, 2017, heart/lung, -, pmp, deceased
BR, 2017, kidney, 1136, num, living
BR, 2017, liver, 186, num, living
BR, 2017, pancreas, -, num, living
BR, 2017, heart, -, num, living
BR, 2017, lung, -, num, living
BR, 2017, heart/lung, -, num, living
BR, 2017, kidney, 5.5, pmp, living
BR, 2017, liver, 0.89, pmp, living
BR, 2017, pancreas, -, pmp, living
BR, 2017, heart, -, pmp, living
BR, 2017, lung, -, pmp, living
BR, 2017, heart/lung, -, pmp, living
BR, 1996, kidney, 0, num, deceased
BR, 1996, liver, 0, num, deceased
BR, 1996, pancreas, 0, num, deceased
BR, 1996, heart, 0, num, deceased
BR, 1996, lung, 0, num, deceased
BR, 1996, heart/lung, -, num, deceased
BR, 1996, kidney, 0, pmp, deceased
BR, 1996, liver, 0, pmp, deceased
BR, 1996, pancreas, 0, pmp, deceased
BR, 1996, heart, 0, pmp, deceased
BR, 1996, lung, 0, pmp, deceased
BR, 1996, heart/lung, -, pmp, deceased
BR, 1996, kidney, 0, num, living
BR, 1996, liver, 0, num, living
BR, 1996, pancreas, -, num, living
BR, 1996, heart, -, num, living
BR, 1996, lung, -, num, living
BR, 1996, heart/lung, -, num, living
BR, 1996, kidney, 0, pmp, living
BR, 1996, liver, 0, pmp, living
BR, 1996, pancreas, -, pmp, living
BR, 1996, heart, -, pmp, living
BR, 1996, lung, -, pmp, living
BR, 1996, heart/lung, -, pmp, living
BR, 1997, kidney, 0, num, deceased
BR, 1997, liver, 0, num, deceased
BR, 1997, pancreas, 0, num, deceased
BR, 1997, heart, 0, num, deceased
BR, 1997, lung, 0, num, deceased
BR, 1997, heart/lung, -, num, deceased
BR, 1997, kidney, 0, pmp, deceased
BR, 1997, liver, 0, pmp, deceased
BR, 1997, pancreas, 0, pmp, deceased
BR, 1997, heart, 0, pmp, deceased
BR, 1997, lung, 0, pmp, deceased
BR, 1997, heart/lung, -, pmp, deceased
BR, 1997, kidney, 0, num, living
BR, 1997, liver, 0, num, living
BR, 1997, pancreas, -, num, living
BR, 1997, heart, -, num, living
BR, 1997, lung, -, num, living
BR, 1997, heart/lung, -, num, living
BR, 1997, kidney, 0, pmp, living
BR, 1997, liver, 0, pmp, living
BR, 1997, pancreas, -, pmp, living
BR, 1997, heart, -, pmp, living
BR, 1997, lung, -, pmp, living
BR, 1997, heart/lung, -, pmp, living
BR, 1998, kidney, 0, num, deceased
BR, 1998, liver, 0, num, deceased
BR, 1998, pancreas, 0, num, deceased
BR, 1998, heart, 0, num, deceased
BR, 1998, lung, 0, num, deceased
BR, 1998, heart/lung, -, num, deceased
BR, 1998, kidney, 0, pmp, deceased
BR, 1998, liver, 0, pmp, deceased
BR, 1998, pancreas, 0, pmp, deceased
BR, 1998, heart, 0, pmp, deceased
BR, 1998, lung, 0, pmp, deceased
BR, 1998, heart/lung, -, pmp, deceased
BR, 1998, kidney, 1065, num, living
BR, 1998, liver, 0, num, living
BR, 1998, pancreas, -, num, living
BR, 1998, heart, -, num, living
BR, 1998, lung, -, num, living
BR, 1998, heart/lung, -, num, living
BR, 1998, kidney, 6.40, pmp, living
BR, 1998, liver, 0, pmp, living
BR, 1998, pancreas, -, pmp, living
BR, 1998, heart, -, pmp, living
BR, 1998, lung, -, pmp, living
BR, 1998, heart/lung, -, pmp, living
BR, 1999, kidney, 0, num, deceased
BR, 1999, liver, 0, num, deceased
BR, 1999, pancreas, 0, num, deceased
BR, 1999, heart, 0, num, deceased
BR, 1999, lung, 0, num, deceased
BR, 1999, heart/lung, -, num, deceased
BR, 1999, kidney, 0, pmp, deceased
BR, 1999, liver, 0, pmp, deceased
BR, 1999, pancreas, 0, pmp, deceased
BR, 1999, heart, 0, pmp, deceased
BR, 1999, lung, 0, pmp, deceased
BR, 1999, heart/lung, -, pmp, deceased
BR, 1999, kidney, 0, num, living
BR, 1999, liver, 0, num, living
BR, 1999, pancreas, -, num, living
BR, 1999, heart, -, num, living
BR, 1999, lung, -, num, living
BR, 1999, heart/lung, -, num, living
BR, 1999, kidney, 0, pmp, living
BR, 1999, liver, 0, pmp, living
BR, 1999, pancreas, -, pmp, living
BR, 1999, heart, -, pmp, living
BR, 1999, lung, -, pmp, living
BR, 1999, heart/lung, -, pmp, living
BR, 2000, kidney, 1229, num, deceased
BR, 2000, liver, 480, num, deceased
BR, 2000, pancreas, 0, num, deceased
BR, 2000, heart, 116, num, deceased
BR, 2000, lung, 0, num, deceased
BR, 2000, heart/lung, -, num, deceased
BR, 2000, kidney, 7.80, pmp, deceased
BR, 2000, liver, 3, pmp, deceased
BR, 2000, pancreas, 0, pmp, deceased
BR, 2000, heart, 0.7, pmp, deceased
BR, 2000, lung, 0, pmp, deceased
BR, 2000, heart/lung, -, pmp, deceased
BR, 2000, kidney, 1685, num, living
BR, 2000, liver, 0, num, living
BR, 2000, pancreas, -, num, living
BR, 2000, heart, -, num, living
BR, 2000, lung, -, num, living
BR, 2000, heart/lung, -, num, living
BR, 2000, kidney, 10.60, pmp, living
BR, 2000, liver, 0, pmp, living
BR, 2000, pancreas, -, pmp, living
BR, 2000, heart, -, pmp, living
BR, 2000, lung, -, pmp, living
BR, 2000, heart/lung, -, pmp, living
BR, 2001, kidney, 1256, num, deceased
BR, 2001, liver, 560, num, deceased
BR, 2001, pancreas, 0, num, deceased
BR, 2001, heart, 117, num, deceased
BR, 2001, lung, 0, num, deceased
BR, 2001, heart/lung, -, num, deceased
BR, 2001, kidney, 7.90, pmp, deceased
BR, 2001, liver, 3.5, pmp, deceased
BR, 2001, pancreas, 0, pmp, deceased
BR, 2001, heart, 0.7, pmp, deceased
BR, 2001, lung, 0, pmp, deceased
BR, 2001, heart/lung, -, pmp, deceased
BR, 2001, kidney, 1843, num, living
BR, 2001, liver, 0, num, living
BR, 2001, pancreas, -, num, living
BR, 2001, heart, -, num, living
BR, 2001, lung, -, num, living
BR, 2001, heart/lung, -, num, living
BR, 2001, kidney, 11.70, pmp, living
BR, 2001, liver, 0, pmp, living
BR, 2001, pancreas, -, pmp, living
BR, 2001, heart, -, pmp, living
BR, 2001, lung, -, pmp, living
BR, 2001, heart/lung, -, pmp, living
BR, 2002, kidney, 1090, num, deceased
BR, 2002, liver, 455, num, deceased
BR, 2002, pancreas, 17, num, deceased
BR, 2002, heart, 126, num, deceased
BR, 2002, lung, 0, num, deceased
BR, 2002, heart/lung, -, num, deceased
BR, 2002, kidney, 6.10, pmp, deceased
BR, 2002, liver, 2.5, pmp, deceased
BR, 2002, pancreas, 9.5, pmp, deceased
BR, 2002, heart, 0.7, pmp, deceased
BR, 2002, lung, 0, pmp, deceased
BR, 2002, heart/lung, -, pmp, deceased
BR, 2002, kidney, 1556, num, living
BR, 2002, liver, 105, num, living
BR, 2002, pancreas, -, num, living
BR, 2002, heart, -, num, living
BR, 2002, lung, -, num, living
BR, 2002, heart/lung, -, num, living
BR, 2002, kidney, 8.70, pmp, living
BR, 2002, liver, 0.5, pmp, living
BR, 2002, pancreas, -, pmp, living
BR, 2002, heart, -, pmp, living
BR, 2002, lung, -, pmp, living
BR, 2002, heart/lung, -, pmp, living
BR, 2003, kidney, 1342, num, deceased
BR, 2003, liver, 615, num, deceased
BR, 2003, pancreas, 50, num, deceased
BR, 2003, heart, 175, num, deceased
BR, 2003, lung, 0, num, deceased
BR, 2003, heart/lung, -, num, deceased
BR, 2003, kidney, 7.5, pmp, deceased
BR, 2003, liver, 3.40, pmp, deceased
BR, 2003, pancreas, 0.2, pmp, deceased
BR, 2003, heart, 0.9, pmp, deceased
BR, 2003, lung, 0, pmp, deceased
BR, 2003, heart/lung, -, pmp, deceased
BR, 2003, kidney, 1784, num, living
BR, 2003, liver, 177, num, living
BR, 2003, pancreas, -, num, living
BR, 2003, heart, -, num, living
BR, 2003, lung, -, num, living
BR, 2003, heart/lung, -, num, living
BR, 2003, kidney, 10, pmp, living
BR, 2003, liver, 0.9, pmp, living
BR, 2003, pancreas, -, pmp, living
BR, 2003, heart, -, pmp, living
BR, 2003, lung, -, pmp, living
BR, 2003, heart/lung, -, pmp, living
BR, 2004, kidney, 1728, num, deceased
BR, 2004, liver, 757, num, deceased
BR, 2004, pancreas, 70, num, deceased
BR, 2004, heart, 204, num, deceased
BR, 2004, lung, 42, num, deceased
BR, 2004, heart/lung, -, num, deceased
BR, 2004, kidney, 10.20, pmp, deceased
BR, 2004, liver, 4.5, pmp, deceased
BR, 2004, pancreas, 0.4, pmp, deceased
BR, 2004, heart, 1.20, pmp, deceased
BR, 2004, lung, 0.2, pmp, deceased
BR, 2004, heart/lung, -, pmp, deceased
BR, 2004, kidney, 1604, num, living
BR, 2004, liver, 178, num, living
BR, 2004, pancreas, -, num, living
BR, 2004, heart, -, num, living
BR, 2004, lung, -, num, living
BR, 2004, heart/lung, -, num, living
BR, 2004, kidney, 9.40, pmp, living
BR, 2004, liver, 1, pmp, living
BR, 2004, pancreas, -, pmp, living
BR, 2004, heart, -, pmp, living
BR, 2004, lung, -, pmp, living
BR, 2004, heart/lung, -, pmp, living
BR, 2005, kidney, 1594, num, deceased
BR, 2005, liver, 759, num, deceased
BR, 2005, pancreas, 63, num, deceased
BR, 2005, heart, 196, num, deceased
BR, 2005, lung, 45, num, deceased
BR, 2005, heart/lung, -, num, deceased
BR, 2005, kidney, 9.40, pmp, deceased
BR, 2005, liver, 4.5, pmp, deceased
BR, 2005, pancreas, 0.4, pmp, deceased
BR, 2005, heart, 1.20, pmp, deceased
BR, 2005, lung, 0.3, pmp, deceased
BR, 2005, heart/lung, -, pmp, deceased
BR, 2005, kidney, 1768, num, living
BR, 2005, liver, 197, num, living
BR, 2005, pancreas, -, num, living
BR, 2005, heart, -, num, living
BR, 2005, lung, -, num, living
BR, 2005, heart/lung, -, num, living
BR, 2005, kidney, 10.40, pmp, living
BR, 2005, liver, 1.20, pmp, living
BR, 2005, pancreas, -, pmp, living
BR, 2005, heart, -, pmp, living
BR, 2005, lung, -, pmp, living
BR, 2005, heart/lung, -, pmp, living
BR, 2006, kidney, 1513, num, deceased
BR, 2006, liver, 835, num, deceased
BR, 2006, pancreas, 57, num, deceased
BR, 2006, heart, 139, num, deceased
BR, 2006, lung, 45, num, deceased
BR, 2006, heart/lung, -, num, deceased
BR, 2006, kidney, 8.20, pmp, deceased
BR, 2006, liver, 4.5, pmp, deceased
BR, 2006, pancreas, 0.3, pmp, deceased
BR, 2006, heart, 0.8, pmp, deceased
BR, 2006, lung, 0.2, pmp, deceased
BR, 2006, heart/lung, -, pmp, deceased
BR, 2006, kidney, 1768, num, living
BR, 2006, liver, 190, num, living
BR, 2006, pancreas, -, num, living
BR, 2006, heart, -, num, living
BR, 2006, lung, -, num, living
BR, 2006, heart/lung, -, num, living
BR, 2006, kidney, 9.60, pmp, living
BR, 2006, liver, 1, pmp, living
BR, 2006, pancreas, -, pmp, living
BR, 2006, heart, -, pmp, living
BR, 2006, lung, -, pmp, living
BR, 2006, heart/lung, -, pmp, living
BR, 2007, kidney, 1730, num, deceased
BR, 2007, liver, 849, num, deceased
BR, 2007, pancreas, 35, num, deceased
BR, 2007, heart, 136, num, deceased
BR, 2007, lung, 45, num, deceased
BR, 2007, heart/lung, -, num, deceased
BR, 2007, kidney, 9.30, pmp, deceased
BR, 2007, liver, 4.60, pmp, deceased
BR, 2007, pancreas, 0.2, pmp, deceased
BR, 2007, heart, 0.7, pmp, deceased
BR, 2007, lung, 0.2, pmp, deceased
BR, 2007, heart/lung, -, pmp, deceased
BR, 2007, kidney, 1667, num, living
BR, 2007, liver, 148, num, living
BR, 2007, pancreas, -, num, living
BR, 2007, heart, -, num, living
BR, 2007, lung, -, num, living
BR, 2007, heart/lung, -, num, living
BR, 2007, kidney, 9, pmp, living
BR, 2007, liver, 0.8, pmp, living
BR, 2007, pancreas, -, pmp, living
BR, 2007, heart, -, pmp, living
BR, 2007, lung, -, pmp, living
BR, 2007, heart/lung, -, pmp, living
BR, 2008, kidney, 2039, num, deceased
BR, 2008, liver, 1054, num, deceased
BR, 2008, pancreas, 32, num, deceased
BR, 2008, heart, 200, num, deceased
BR, 2008, lung, 28, num, deceased
BR, 2008, heart/lung, -, num, deceased
BR, 2008, kidney, 11.10, pmp, deceased
BR, 2008, liver, 5.70, pmp, deceased
BR, 2008, pancreas, 0.2, pmp, deceased
BR, 2008, heart, 1.10, pmp, deceased
BR, 2008, lung, 0.2, pmp, deceased
BR, 2008, heart/lung, -, pmp, deceased
BR, 2008, kidney, 1769, num, living
BR, 2008, liver, 121, num, living
BR, 2008, pancreas, -, num, living
BR, 2008, heart, -, num, living
BR, 2008, lung, -, num, living
BR, 2008, heart/lung, -, num, living
BR, 2008, kidney, 9.60, pmp, living
BR, 2008, liver, 0.7, pmp, living
BR, 2008, pancreas, -, pmp, living
BR, 2008, heart, -, pmp, living
BR, 2008, lung, -, pmp, living
BR, 2008, heart/lung, -, pmp, living
BR, 2009, kidney, 2524, num, deceased
BR, 2009, liver, 1197, num, deceased
BR, 2009, pancreas, 158, num, deceased
BR, 2009, heart, 200, num, deceased
BR, 2009, lung, 34, num, deceased
BR, 2009, heart/lung, -, num, deceased
BR, 2009, kidney, 13.30, pmp, deceased
BR, 2009, liver, 6.30, pmp, deceased
