KW, 2017, kidney, 29, num, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
KR, 2005, kidney, 159, num, deceased
KR, 2005, liver, 66, num, deceased
KR, 2005, pancreas, 4, num, deceased
KR, 2005, heart, 24, num, deceased
KR, 2005, lung, 4, num, deceased
KR, 2005, heart/lung, -, num, deceased
KR, 2005, kidney, 3.20, pmp, deceased
KR, 2005, liver, 1.30, pmp, deceased
KR, 2005, pancreas, 0.1, pmp, deceased
KR, 2005, heart, 0.5, pmp, deceased
KR, 2005, lung, 0.1, pmp, deceased
KR, 2005, heart/lung, -, pmp, deceased
KR, 2005, kidney, 649, num, living
KR, 2005, liver, 623, num, living
KR, 2005, pancreas, -, num, living
KR, 2005, heart, -, num, living
KR, 2005, lung, -, num, living
KR, 2005, heart/lung, -, num, living
KR, 2005, kidney, 13.20, pmp, living
KR, 2005, liver, 12.70, pmp, living
KR, 2005, pancreas, -, pmp, living
KR, 2005, heart, -, pmp, living
KR, 2005, lung, -, pmp, living
KR, 2005, heart/lung, -, pmp, living
KR, 2006, kidney, 242, num, deceased
KR, 2006, liver, 118, num, deceased
KR, 2006, pancreas, 9, num, deceased
KR, 2006, heart, 27, num, deceased
KR, 2006, lung, 1, num, deceased
KR, 2006, heart/lung, -, num, deceased
KR, 2006, kidney, 4.90, pmp, deceased
KR, 2006, liver, 2.40, pmp, deceased
KR, 2006, pancreas, 0.2, pmp, deceased
KR, 2006, heart, 0.6, pmp, deceased
KR, 2006, lung, 0, pmp, deceased
KR, 2006, heart/lung, -, pmp, deceased
KR, 2006, kidney, 693, num, living
KR, 2006, liver, 633, num, living
KR, 2006, pancreas, -, num, living
KR, 2006, heart, -, num, living
KR, 2006, lung, -, num, living
KR, 2006, heart/lung, -, num, living
KR, 2006, kidney, 14.10, pmp, living
KR, 2006, liver, 12.90, pmp, living
KR, 2006, pancreas, -, pmp, living
KR, 2006, heart, -, pmp, living
KR, 2006, lung, -, pmp, living
KR, 2006, heart/lung, -, pmp, living
KR, 2007, kidney, 265, num, deceased
KR, 2007, liver, 120, num, deceased
KR, 2007, pancreas, 9, num, deceased
KR, 2007, heart, 47, num, deceased
KR, 2007, lung, 1, num, deceased
KR, 2007, heart/lung, -, num, deceased
KR, 2007, kidney, 5.47, pmp, deceased
KR, 2007, liver, 2.48, pmp, deceased
KR, 2007, pancreas, 0.19, pmp, deceased
KR, 2007, heart, 0.97, pmp, deceased
KR, 2007, lung, 0.02, pmp, deceased
KR, 2007, heart/lung, -, pmp, deceased
KR, 2007, kidney, 716, num, living
KR, 2007, liver, 750, num, living
KR, 2007, pancreas, -, num, living
KR, 2007, heart, -, num, living
KR, 2007, lung, -, num, living
KR, 2007, heart/lung, -, num, living
KR, 2007, kidney, 14.78, pmp, living
KR, 2007, liver, 15.48, pmp, living
KR, 2007, pancreas, -, pmp, living
KR, 2007, heart, -, pmp, living
KR, 2007, lung, -, pmp, living
KR, 2007, heart/lung, -, pmp, living
KR, 2008, kidney, 0, num, deceased
KR, 2008, liver, 0, num, deceased
KR, 2008, pancreas, 24, num, deceased
KR, 2008, heart, 84, num, deceased
KR, 2008, lung, 8, num, deceased
KR, 2008, heart/lung, -, num, deceased
KR, 2008, kidney, 0, pmp, deceased
KR, 2008, liver, 0, pmp, deceased
KR, 2008, pancreas, 0.5, pmp, deceased
KR, 2008, heart, 1.75, pmp, deceased
KR, 2008, lung, 0.17, pmp, deceased
KR, 2008, heart/lung, -, pmp, deceased
KR, 2008, kidney, 0, num, living
KR, 2008, liver, 0, num, living
KR, 2008, pancreas, -, num, living
KR, 2008, heart, -, num, living
KR, 2008, lung, -, num, living
KR, 2008, heart/lung, -, num, living
KR, 2008, kidney, 0, pmp, living
KR, 2008, liver, 0, pmp, living
KR, 2008, pancreas, -, pmp, living
KR, 2008, heart, -, pmp, living
KR, 2008, lung, -, pmp, living
KR, 2008, heart/lung, -, pmp, living
KR, 2009, kidney, 0, num, deceased
KR, 2009, liver, 0, num, deceased
KR, 2009, pancreas, 23, num, deceased
KR, 2009, heart, 65, num, deceased
KR, 2009, lung, 13, num, deceased
KR, 2009, heart/lung, -, num, deceased
KR, 2009, kidney, 0, pmp, deceased
KR, 2009, liver, 0, pmp, deceased
KR, 2009, pancreas, 0.48, pmp, deceased
KR, 2009, heart, 1.35, pmp, deceased
KR, 2009, lung, 0.27, pmp, deceased
KR, 2009, heart/lung, -, pmp, deceased
KR, 2009, kidney, 0, num, living
KR, 2009, liver, 0, num, living
KR, 2009, pancreas, -, num, living
KR, 2009, heart, -, num, living
KR, 2009, lung, -, num, living
KR, 2009, heart/lung, -, num, living
KR, 2009, kidney, 0, pmp, living
KR, 2009, liver, 0, pmp, living
KR, 2009, pancreas, -, pmp, living
KR, 2009, heart, -, pmp, living
KR, 2009, lung, -, pmp, living
KR, 2009, heart/lung, -, pmp, living
KR, 2010, kidney, 495, num, deceased
KR, 2010, liver, 242, num, deceased
KR, 2010, pancreas, 25, num, deceased
KR, 2010, heart, 73, num, deceased
KR, 2010, lung, 32, num, deceased
KR, 2010, heart/lung, -, num, deceased
KR, 2010, kidney, 10.31, pmp, deceased
KR, 2010, liver, 5.04, pmp, deceased
KR, 2010, pancreas, 0.52, pmp, deceased
KR, 2010, heart, 1.52, pmp, deceased
KR, 2010, lung, 0.67, pmp, deceased
KR, 2010, heart/lung, -, pmp, deceased
KR, 2010, kidney, 796, num, living
KR, 2010, liver, 824, num, living
KR, 2010, pancreas, -, num, living
KR, 2010, heart, -, num, living
KR, 2010, lung, -, num, living
KR, 2010, heart/lung, -, num, living
KR, 2010, kidney, 16.58, pmp, living
KR, 2010, liver, 17.17, pmp, living
KR, 2010, pancreas, -, pmp, living
KR, 2010, heart, -, pmp, living
KR, 2010, lung, -, pmp, living
KR, 2010, heart/lung, -, pmp, living
KR, 2011, kidney, 680, num, deceased
KR, 2011, liver, 313, num, deceased
KR, 2011, pancreas, 43, num, deceased
KR, 2011, heart, 98, num, deceased
KR, 2011, lung, 35, num, deceased
KR, 2011, heart/lung, -, num, deceased
KR, 2011, kidney, 13.60, pmp, deceased
KR, 2011, liver, 6.26, pmp, deceased
KR, 2011, pancreas, 0.86, pmp, deceased
KR, 2011, heart, 1.96, pmp, deceased
KR, 2011, lung, 0.7, pmp, deceased
KR, 2011, heart/lung, -, pmp, deceased
KR, 2011, kidney, 959, num, living
KR, 2011, liver, 896, num, living
KR, 2011, pancreas, -, num, living
KR, 2011, heart, -, num, living
KR, 2011, lung, -, num, living
KR, 2011, heart/lung, -, num, living
KR, 2011, kidney, 19.18, pmp, living
KR, 2011, liver, 17.92, pmp, living
KR, 2011, pancreas, -, pmp, living
KR, 2011, heart, -, pmp, living
KR, 2011, lung, -, pmp, living
KR, 2011, heart/lung, -, pmp, living
KR, 2012, kidney, 768, num, deceased
KR, 2012, liver, 363, num, deceased
KR, 2012, pancreas, 34, num, deceased
KR, 2012, heart, 107, num, deceased
KR, 2012, lung, 37, num, deceased
KR, 2012, heart/lung, -, num, deceased
KR, 2012, kidney, 15.67, pmp, deceased
KR, 2012, liver, 7.41, pmp, deceased
KR, 2012, pancreas, 0.69, pmp, deceased
KR, 2012, heart, 2.18, pmp, deceased
KR, 2012, lung, 0.76, pmp, deceased
KR, 2012, heart/lung, -, pmp, deceased
KR, 2012, kidney, 1015, num, living
KR, 2012, liver, 897, num, living
KR, 2012, pancreas, -, num, living
KR, 2012, heart, -, num, living
KR, 2012, lung, -, num, living
KR, 2012, heart/lung, -, num, living
KR, 2012, kidney, 20.71, pmp, living
KR, 2012, liver, 18.31, pmp, living
KR, 2012, pancreas, -, pmp, living
KR, 2012, heart, -, pmp, living
KR, 2012, lung, -, pmp, living
KR, 2012, heart/lung, -, pmp, living
KR, 2013, kidney, 750, num, deceased
KR, 2013, liver, 367, num, deceased
KR, 2013, pancreas, 57, num, deceased
KR, 2013, heart, 127, num, deceased
KR, 2013, lung, 46, num, deceased
KR, 2013, heart/lung, -, num, deceased
KR, 2013, kidney, 15.22, pmp, deceased
KR, 2013, liver, 7.45, pmp, deceased
KR, 2013, pancreas, 1.16, pmp, deceased
KR, 2013, heart, 2.58, pmp, deceased
KR, 2013, lung, 0.93, pmp, deceased
KR, 2013, heart/lung, -, pmp, deceased
KR, 2013, kidney, 1009, num, living
KR, 2013, liver, 791, num, living
KR, 2013, pancreas, -, num, living
KR, 2013, heart, -, num, living
KR, 2013, lung, -, num, living
KR, 2013, heart/lung, -, num, living
KR, 2013, kidney, 20.48, pmp, living
KR, 2013, liver, 16.06, pmp, living
KR, 2013, pancreas, -, pmp, living
KR, 2013, heart, -, pmp, living
KR, 2013, lung, -, pmp, living
KR, 2013, heart/lung, -, pmp, living
KR, 2014, kidney, 808, num, deceased
KR, 2014, liver, 404, num, deceased
KR, 2014, pancreas, 55, num, deceased
KR, 2014, heart, 118, num, deceased
KR, 2014, lung, 55, num, deceased
KR, 2014, heart/lung, -, num, deceased
KR, 2014, kidney, 16.32, pmp, deceased
KR, 2014, liver, 8.16, pmp, deceased
KR, 2014, pancreas, 1.11, pmp, deceased
KR, 2014, heart, 2.38, pmp, deceased
KR, 2014, lung, 1.11, pmp, deceased
KR, 2014, heart/lung, -, pmp, deceased
KR, 2014, kidney, 1000, num, living
KR, 2014, liver, 858, num, living
KR, 2014, pancreas, -, num, living
KR, 2014, heart, -, num, living
KR, 2014, lung, -, num, living
KR, 2014, heart/lung, -, num, living
KR, 2014, kidney, 20.20, pmp, living
KR, 2014, liver, 17.33, pmp, living
KR, 2014, pancreas, -, pmp, living
KR, 2014, heart, -, pmp, living
KR, 2014, lung, -, pmp, living
KR, 2014, heart/lung, -, pmp, living
KR, 2015, kidney, 901, num, deceased
KR, 2015, liver, 456, num, deceased
KR, 2015, pancreas, 57, num, deceased
KR, 2015, heart, 145, num, deceased
KR, 2015, lung, 64, num, deceased
KR, 2015, heart/lung, -, num, deceased
KR, 2015, kidney, 17.91, pmp, deceased
KR, 2015, liver, 9.07, pmp, deceased
KR, 2015, pancreas, 1.13, pmp, deceased
KR, 2015, heart, 2.88, pmp, deceased
KR, 2015, lung, 1.27, pmp, deceased
KR, 2015, heart/lung, -, pmp, deceased
KR, 2015, kidney, 990, num, living
KR, 2015, liver, 942, num, living
KR, 2015, pancreas, -, num, living
KR, 2015, heart, -, num, living
KR, 2015, lung, -, num, living
KR, 2015, heart/lung, -, num, living
KR, 2015, kidney, 19.68, pmp, living
KR, 2015, liver, 18.73, pmp, living
KR, 2015, pancreas, -, pmp, living
KR, 2015, heart, -, pmp, living
KR, 2015, lung, -, pmp, living
KR, 2015, heart/lung, -, pmp, living
KR, 2016, kidney, 1059, num, deceased
KR, 2016, liver, 508, num, deceased
KR, 2016, pancreas, 74, num, deceased
KR, 2016, heart, 156, num, deceased
KR, 2016, lung, 89, num, deceased
KR, 2016, heart/lung, -, num, deceased
KR, 2016, kidney, 20.66, pmp, deceased
KR, 2016, liver, 9.91, pmp, deceased
KR, 2016, pancreas, 1.44, pmp, deceased
KR, 2016, heart, 3.04, pmp, deceased
KR, 2016, lung, 1.74, pmp, deceased
KR, 2016, heart/lung, -, pmp, deceased
KR, 2016, kidney, 1177, num, living
KR, 2016, liver, 965, num, living
KR, 2016, pancreas, -, num, living
KR, 2016, heart, -, num, living
KR, 2016, lung, -, num, living
KR, 2016, heart/lung, -, num, living
KR, 2016, kidney, 22.96, pmp, living
KR, 2016, liver, 18.82, pmp, living
KR, 2016, pancreas, -, pmp, living
KR, 2016, heart, -, pmp, living
KR, 2016, lung, -, pmp, living
KR, 2016, heart/lung, -, pmp, living
KR, 2017, kidney, 903, num, deceased
KR, 2017, liver, 450, num, deceased
KR, 2017, pancreas, 42, num, deceased
KR, 2017, heart, 184, num, deceased
KR, 2017, lung, 93, num, deceased
KR, 2017, heart/lung, -, num, deceased
KR, 2017, kidney, 17.44, pmp, deceased
KR, 2017, liver, 8.69, pmp, deceased
KR, 2017, pancreas, 0.81, pmp, deceased
KR, 2017, heart, 3.55, pmp, deceased
KR, 2017, lung, 1.8, pmp, deceased
KR, 2017, heart/lung, -, pmp, deceased
KR, 2017, kidney, 1260, num, living
KR, 2017, liver, 1032, num, living
KR, 2017, pancreas, -, num, living
KR, 2017, heart, -, num, living
KR, 2017, lung, -, num, living
KR, 2017, heart/lung, -, num, living
KR, 2017, kidney, 24.33, pmp, living
KR, 2017, liver, 19.93, pmp, living
KR, 2017, pancreas, -, pmp, living
KR, 2017, heart, -, pmp, living
KR, 2017, lung, -, pmp, living
KR, 2017, heart/lung, -, pmp, living
KR, 2018, kidney, 807, num, deceased
KR, 2018, liver, 369, num, deceased
KR, 2018, pancreas, 58, num, deceased
KR, 2018, heart, 176, num, deceased
KR, 2018, lung, 92, num, deceased
KR, 2018, heart/lung, -, num, deceased
KR, 2018, kidney, 15.57, pmp, deceased
KR, 2018, liver, 7.11, pmp, deceased
KR, 2018, pancreas, 1.12, pmp, deceased
KR, 2018, heart, 3.40, pmp, deceased
KR, 2018, lung, 1.58, pmp, deceased
KR, 2018, heart/lung, -, pmp, deceased
KR, 2018, kidney, 1299, num, living
KR, 2018, liver, 1106, num, living
KR, 2018, pancreas, -, num, living
KR, 2018, heart, -, num, living
KR, 2018, lung, -, num, living
KR, 2018, heart/lung, -, num, living
KR, 2018, kidney, 25.06, pmp, living
KR, 2018, liver, 21.34, pmp, living
KR, 2018, pancreas, -, pmp, living
KR, 2018, heart, -, pmp, living
KR, 2018, lung, -, pmp, living
KR, 2018, heart/lung, -, pmp, living
LV, 2017, kidney, 37, num, deceased
LV, 2017, liver, 0, num, deceased
LV, 2017, pancreas, 0, num, deceased
LV, 2017, heart, 1, num, deceased
LV, 2017, lung, 0, num, deceased
LV, 2017, heart/lung, -, num, deceased
LV, 2017, kidney, 18.97, pmp, deceased
LV, 2017, liver, 0, pmp, deceased
LV, 2017, pancreas, 0, pmp, deceased
LV, 2017, heart, 0.51, pmp, deceased
LV, 2017, lung, 0, pmp, deceased
LV, 2017, heart/lung, -, pmp, deceased
LV, 2017, kidney, 13, num, living
LV, 2017, liver, 0, num, living
LV, 2017, pancreas, -, num, living
LV, 2017, heart, -, num, living
LV, 2017, lung, -, num, living
LV, 2017, heart/lung, -, num, living
LV, 2017, kidney, 6.67, pmp, living
LV, 2017, liver, 0, pmp, living
LV, 2017, pancreas, -, pmp, living
LV, 2017, heart, -, pmp, living
LV, 2017, lung, -, pmp, living
LV, 2017, heart/lung, -, pmp, living
LV, 2017, kidney, 37, num, deceased
LV, 2017, liver, 0, num, deceased
LV, 2017, pancreas, 0, num, deceased
LV, 2017, heart, 1, num, deceased
LV, 2017, lung, 0, num, deceased
LV, 2017, heart/lung, -, num, deceased
