CA, 1993, kidney, 0, num, deceased
CL, 1996, lung, 0, num, deceased
CL, 1996, heart/lung, -, num, deceased
CL, 1996, kidney, 0, pmp, deceased
CL, 1996, liver, 0, pmp, deceased
CL, 1996, pancreas, 0, pmp, deceased
CL, 1996, heart, 0, pmp, deceased
CL, 1996, lung, 0, pmp, deceased
CL, 1996, heart/lung, -, pmp, deceased
CL, 1996, kidney, 0, num, living
CL, 1996, liver, 0, num, living
CL, 1996, pancreas, -, num, living
CL, 1996, heart, -, num, living
CL, 1996, lung, -, num, living
CL, 1996, heart/lung, -, num, living
CL, 1996, kidney, 0, pmp, living
CL, 1996, liver, 0, pmp, living
CL, 1996, pancreas, -, pmp, living
CL, 1996, heart, -, pmp, living
CL, 1996, lung, -, pmp, living
CL, 1996, heart/lung, -, pmp, living
CL, 1997, kidney, 0, num, deceased
CL, 1997, liver, 0, num, deceased
CL, 1997, pancreas, 0, num, deceased
CL, 1997, heart, 0, num, deceased
CL, 1997, lung, 0, num, deceased
CL, 1997, heart/lung, -, num, deceased
CL, 1997, kidney, 0, pmp, deceased
CL, 1997, liver, 0, pmp, deceased
CL, 1997, pancreas, 0, pmp, deceased
CL, 1997, heart, 0, pmp, deceased
CL, 1997, lung, 0, pmp, deceased
CL, 1997, heart/lung, -, pmp, deceased
CL, 1997, kidney, 54, num, living
CL, 1997, liver, 0, num, living
CL, 1997, pancreas, -, num, living
CL, 1997, heart, -, num, living
CL, 1997, lung, -, num, living
CL, 1997, heart/lung, -, num, living
CL, 1997, kidney, 4.10, pmp, living
CL, 1997, liver, 0, pmp, living
CL, 1997, pancreas, -, pmp, living
CL, 1997, heart, -, pmp, living
CL, 1997, lung, -, pmp, living
CL, 1997, heart/lung, -, pmp, living
CL, 1998, kidney, 188, num, deceased
CL, 1998, liver, 22, num, deceased
CL, 1998, pancreas, 0, num, deceased
CL, 1998, heart, 3, num, deceased
CL, 1998, lung, 0, num, deceased
CL, 1998, heart/lung, -, num, deceased
CL, 1998, kidney, 13.40, pmp, deceased
CL, 1998, liver, 1.5, pmp, deceased
CL, 1998, pancreas, 0, pmp, deceased
CL, 1998, heart, 0.2, pmp, deceased
CL, 1998, lung, 0, pmp, deceased
CL, 1998, heart/lung, -, pmp, deceased
CL, 1998, kidney, 43, num, living
CL, 1998, liver, 0, num, living
CL, 1998, pancreas, -, num, living
CL, 1998, heart, -, num, living
CL, 1998, lung, -, num, living
CL, 1998, heart/lung, -, num, living
CL, 1998, kidney, 3, pmp, living
CL, 1998, liver, 0, pmp, living
CL, 1998, pancreas, -, pmp, living
CL, 1998, heart, -, pmp, living
CL, 1998, lung, -, pmp, living
CL, 1998, heart/lung, -, pmp, living
CL, 1999, kidney, 167, num, deceased
CL, 1999, liver, 27, num, deceased
CL, 1999, pancreas, 0, num, deceased
CL, 1999, heart, 2, num, deceased
CL, 1999, lung, 0, num, deceased
CL, 1999, heart/lung, -, num, deceased
CL, 1999, kidney, 11.90, pmp, deceased
CL, 1999, liver, 1.9, pmp, deceased
CL, 1999, pancreas, 0, pmp, deceased
CL, 1999, heart, 0.1, pmp, deceased
CL, 1999, lung, 0, pmp, deceased
CL, 1999, heart/lung, -, pmp, deceased
CL, 1999, kidney, 44, num, living
CL, 1999, liver, 1, num, living
CL, 1999, pancreas, -, num, living
CL, 1999, heart, -, num, living
CL, 1999, lung, -, num, living
CL, 1999, heart/lung, -, num, living
CL, 1999, kidney, 3.10, pmp, living
CL, 1999, liver, 7.10, pmp, living
CL, 1999, pancreas, -, pmp, living
CL, 1999, heart, -, pmp, living
CL, 1999, lung, -, pmp, living
CL, 1999, heart/lung, -, pmp, living
CL, 2000, kidney, 218, num, deceased
CL, 2000, liver, 33, num, deceased
CL, 2000, pancreas, 0, num, deceased
CL, 2000, heart, 17, num, deceased
CL, 2000, lung, 0, num, deceased
CL, 2000, heart/lung, -, num, deceased
CL, 2000, kidney, 15.5, pmp, deceased
CL, 2000, liver, 2.30, pmp, deceased
CL, 2000, pancreas, 0, pmp, deceased
CL, 2000, heart, 1.20, pmp, deceased
CL, 2000, lung, 0, pmp, deceased
CL, 2000, heart/lung, -, pmp, deceased
CL, 2000, kidney, 50, num, living
CL, 2000, liver, 1, num, living
CL, 2000, pancreas, -, num, living
CL, 2000, heart, -, num, living
CL, 2000, lung, -, num, living
CL, 2000, heart/lung, -, num, living
CL, 2000, kidney, 3.5, pmp, living
CL, 2000, liver, 7.10, pmp, living
CL, 2000, pancreas, -, pmp, living
CL, 2000, heart, -, pmp, living
CL, 2000, lung, -, pmp, living
CL, 2000, heart/lung, -, pmp, living
CL, 2001, kidney, 235, num, deceased
CL, 2001, liver, 32, num, deceased
CL, 2001, pancreas, 0, num, deceased
CL, 2001, heart, 22, num, deceased
CL, 2001, lung, 0, num, deceased
CL, 2001, heart/lung, -, num, deceased
CL, 2001, kidney, 16.70, pmp, deceased
CL, 2001, liver, 2.20, pmp, deceased
CL, 2001, pancreas, 0, pmp, deceased
CL, 2001, heart, 1.5, pmp, deceased
CL, 2001, lung, 0, pmp, deceased
CL, 2001, heart/lung, -, pmp, deceased
CL, 2001, kidney, 37, num, living
CL, 2001, liver, 8, num, living
CL, 2001, pancreas, -, num, living
CL, 2001, heart, -, num, living
CL, 2001, lung, -, num, living
CL, 2001, heart/lung, -, num, living
CL, 2001, kidney, 2.60, pmp, living
CL, 2001, liver, 0.5, pmp, living
CL, 2001, pancreas, -, pmp, living
CL, 2001, heart, -, pmp, living
CL, 2001, lung, -, pmp, living
CL, 2001, heart/lung, -, pmp, living
CL, 2002, kidney, 245, num, deceased
CL, 2002, liver, 34, num, deceased
CL, 2002, pancreas, 0, num, deceased
CL, 2002, heart, 12, num, deceased
CL, 2002, lung, 8, num, deceased
CL, 2002, heart/lung, -, num, deceased
CL, 2002, kidney, 16.20, pmp, deceased
CL, 2002, liver, 2.20, pmp, deceased
CL, 2002, pancreas, 0, pmp, deceased
CL, 2002, heart, 0.7, pmp, deceased
CL, 2002, lung, 0.5, pmp, deceased
CL, 2002, heart/lung, -, pmp, deceased
CL, 2002, kidney, 42, num, living
CL, 2002, liver, 6, num, living
CL, 2002, pancreas, -, num, living
CL, 2002, heart, -, num, living
CL, 2002, lung, -, num, living
CL, 2002, heart/lung, -, num, living
CL, 2002, kidney, 2.70, pmp, living
CL, 2002, liver, 0.3, pmp, living
CL, 2002, pancreas, -, pmp, living
CL, 2002, heart, -, pmp, living
CL, 2002, lung, -, pmp, living
CL, 2002, heart/lung, -, pmp, living
CL, 2003, kidney, 236, num, deceased
CL, 2003, liver, 38, num, deceased
CL, 2003, pancreas, 0, num, deceased
CL, 2003, heart, 10, num, deceased
CL, 2003, lung, 0, num, deceased
CL, 2003, heart/lung, -, num, deceased
CL, 2003, kidney, 15.40, pmp, deceased
CL, 2003, liver, 2.40, pmp, deceased
CL, 2003, pancreas, 0, pmp, deceased
CL, 2003, heart, 0.6, pmp, deceased
CL, 2003, lung, 0, pmp, deceased
CL, 2003, heart/lung, -, pmp, deceased
CL, 2003, kidney, 37, num, living
CL, 2003, liver, 4, num, living
CL, 2003, pancreas, -, num, living
CL, 2003, heart, -, num, living
CL, 2003, lung, -, num, living
CL, 2003, heart/lung, -, num, living
CL, 2003, kidney, 2.40, pmp, living
CL, 2003, liver, 0.2, pmp, living
CL, 2003, pancreas, -, pmp, living
CL, 2003, heart, -, pmp, living
CL, 2003, lung, -, pmp, living
CL, 2003, heart/lung, -, pmp, living
CL, 2004, kidney, 212, num, deceased
CL, 2004, liver, 49, num, deceased
CL, 2004, pancreas, 0, num, deceased
CL, 2004, heart, 16, num, deceased
CL, 2004, lung, 0, num, deceased
CL, 2004, heart/lung, -, num, deceased
CL, 2004, kidney, 13.70, pmp, deceased
CL, 2004, liver, 3.10, pmp, deceased
CL, 2004, pancreas, 0, pmp, deceased
CL, 2004, heart, 1, pmp, deceased
CL, 2004, lung, 0, pmp, deceased
CL, 2004, heart/lung, -, pmp, deceased
CL, 2004, kidney, 48, num, living
CL, 2004, liver, 5, num, living
CL, 2004, pancreas, -, num, living
CL, 2004, heart, -, num, living
CL, 2004, lung, -, num, living
CL, 2004, heart/lung, -, num, living
CL, 2004, kidney, 3.10, pmp, living
CL, 2004, liver, 0.3, pmp, living
CL, 2004, pancreas, -, pmp, living
CL, 2004, heart, -, pmp, living
CL, 2004, lung, -, pmp, living
CL, 2004, heart/lung, -, pmp, living
CL, 2005, kidney, 104, num, deceased
CL, 2005, liver, 20, num, deceased
CL, 2005, pancreas, 0, num, deceased
CL, 2005, heart, 4, num, deceased
CL, 2005, lung, 0, num, deceased
CL, 2005, heart/lung, -, num, deceased
CL, 2005, kidney, 6.60, pmp, deceased
CL, 2005, liver, 1.20, pmp, deceased
CL, 2005, pancreas, 0, pmp, deceased
CL, 2005, heart, 0.2, pmp, deceased
CL, 2005, lung, 0, pmp, deceased
CL, 2005, heart/lung, -, pmp, deceased
CL, 2005, kidney, 55, num, living
CL, 2005, liver, 8, num, living
CL, 2005, pancreas, -, num, living
CL, 2005, heart, -, num, living
CL, 2005, lung, -, num, living
CL, 2005, heart/lung, -, num, living
CL, 2005, kidney, 3.5, pmp, living
CL, 2005, liver, 0.5, pmp, living
CL, 2005, pancreas, -, pmp, living
CL, 2005, heart, -, pmp, living
CL, 2005, lung, -, pmp, living
CL, 2005, heart/lung, -, pmp, living
CL, 2006, kidney, 234, num, deceased
CL, 2006, liver, 67, num, deceased
CL, 2006, pancreas, 0, num, deceased
CL, 2006, heart, 21, num, deceased
CL, 2006, lung, 2, num, deceased
CL, 2006, heart/lung, -, num, deceased
CL, 2006, kidney, 15.60, pmp, deceased
CL, 2006, liver, 4.5, pmp, deceased
CL, 2006, pancreas, 0, pmp, deceased
CL, 2006, heart, 1.40, pmp, deceased
CL, 2006, lung, 0.1, pmp, deceased
CL, 2006, heart/lung, -, pmp, deceased
CL, 2006, kidney, 0, num, living
CL, 2006, liver, 0, num, living
CL, 2006, pancreas, -, num, living
CL, 2006, heart, -, num, living
CL, 2006, lung, -, num, living
CL, 2006, heart/lung, -, num, living
CL, 2006, kidney, 0, pmp, living
CL, 2006, liver, 0, pmp, living
CL, 2006, pancreas, -, pmp, living
CL, 2006, heart, -, pmp, living
CL, 2006, lung, -, pmp, living
CL, 2006, heart/lung, -, pmp, living
CL, 2007, kidney, 223, num, deceased
CL, 2007, liver, 62, num, deceased
CL, 2007, pancreas, 2, num, deceased
CL, 2007, heart, 17, num, deceased
CL, 2007, lung, 0, num, deceased
CL, 2007, heart/lung, -, num, deceased
CL, 2007, kidney, 14.70, pmp, deceased
CL, 2007, liver, 3.9, pmp, deceased
CL, 2007, pancreas, 0.1, pmp, deceased
CL, 2007, heart, 1, pmp, deceased
CL, 2007, lung, 0, pmp, deceased
CL, 2007, heart/lung, -, pmp, deceased
CL, 2007, kidney, 0, num, living
CL, 2007, liver, 0, num, living
CL, 2007, pancreas, -, num, living
CL, 2007, heart, -, num, living
CL, 2007, lung, -, num, living
CL, 2007, heart/lung, -, num, living
CL, 2007, kidney, 0, pmp, living
CL, 2007, liver, 0, pmp, living
CL, 2007, pancreas, -, pmp, living
CL, 2007, heart, -, pmp, living
CL, 2007, lung, -, pmp, living
CL, 2007, heart/lung, -, pmp, living
CL, 2008, kidney, 260, num, deceased
CL, 2008, liver, 86, num, deceased
CL, 2008, pancreas, 0, num, deceased
CL, 2008, heart, 20, num, deceased
CL, 2008, lung, 0, num, deceased
CL, 2008, heart/lung, -, num, deceased
CL, 2008, kidney, 17.10, pmp, deceased
CL, 2008, liver, 5.70, pmp, deceased
CL, 2008, pancreas, 0, pmp, deceased
CL, 2008, heart, 1.30, pmp, deceased
CL, 2008, lung, 0, pmp, deceased
CL, 2008, heart/lung, -, pmp, deceased
CL, 2008, kidney, 0, num, living
CL, 2008, liver, 0, num, living
CL, 2008, pancreas, -, num, living
CL, 2008, heart, -, num, living
CL, 2008, lung, -, num, living
CL, 2008, heart/lung, -, num, living
CL, 2008, kidney, 0, pmp, living
CL, 2008, liver, 0, pmp, living
CL, 2008, pancreas, -, pmp, living
CL, 2008, heart, -, pmp, living
CL, 2008, lung, -, pmp, living
CL, 2008, heart/lung, -, pmp, living
CL, 2009, kidney, 228, num, deceased
CL, 2009, liver, 75, num, deceased
CL, 2009, pancreas, 0, num, deceased
CL, 2009, heart, 16, num, deceased
CL, 2009, lung, 0, num, deceased
CL, 2009, heart/lung, -, num, deceased
CL, 2009, kidney, 13.70, pmp, deceased
CL, 2009, liver, 4.5, pmp, deceased
CL, 2009, pancreas, 0, pmp, deceased
CL, 2009, heart, 1, pmp, deceased
CL, 2009, lung, 0, pmp, deceased
CL, 2009, heart/lung, -, pmp, deceased
CL, 2009, kidney, 0, num, living
CL, 2009, liver, 0, num, living
CL, 2009, pancreas, -, num, living
CL, 2009, heart, -, num, living
CL, 2009, lung, -, num, living
CL, 2009, heart/lung, -, num, living
CL, 2009, kidney, 0, pmp, living
CL, 2009, liver, 0, pmp, living
CL, 2009, pancreas, -, pmp, living
CL, 2009, heart, -, pmp, living
CL, 2009, lung, -, pmp, living
CL, 2009, heart/lung, -, pmp, living
CL, 2010, kidney, 207, num, deceased
CL, 2010, liver, 72, num, deceased
CL, 2010, pancreas, 0, num, deceased
CL, 2010, heart, 19, num, deceased
CL, 2010, lung, 9, num, deceased
CL, 2010, heart/lung, -, num, deceased
CL, 2010, kidney, 12.40, pmp, deceased
CL, 2010, liver, 4.30, pmp, deceased
CL, 2010, pancreas, 0, pmp, deceased
CL, 2010, heart, 1.10, pmp, deceased
CL, 2010, lung, 0.5, pmp, deceased
CL, 2010, heart/lung, -, pmp, deceased
CL, 2010, kidney, 0, num, living
CL, 2010, liver, 0, num, living
CL, 2010, pancreas, -, num, living
CL, 2010, heart, -, num, living
CL, 2010, lung, -, num, living
CL, 2010, heart/lung, -, num, living
CL, 2010, kidney, 0, pmp, living
CL, 2010, liver, 0, pmp, living
CL, 2010, pancreas, -, pmp, living
CL, 2010, heart, -, pmp, living
CL, 2010, lung, -, pmp, living
CL, 2010, heart/lung, -, pmp, living
CL, 2011, kidney, 195, num, deceased
CL, 2011, liver, 78, num, deceased
CL, 2011, pancreas, 1, num, deceased
CL, 2011, heart, 32, num, deceased
CL, 2011, lung, 27, num, deceased
CL, 2011, heart/lung, -, num, deceased
CL, 2011, kidney, 11.40, pmp, deceased
CL, 2011, liver, 4.56, pmp, deceased
CL, 2011, pancreas, 0.06, pmp, deceased
CL, 2011, heart, 1.87, pmp, deceased
CL, 2011, lung, 1.58, pmp, deceased
CL, 2011, heart/lung, -, pmp, deceased
CL, 2011, kidney, 0, num, living
CL, 2011, liver, 0, num, living
CL, 2011, pancreas, -, num, living
CL, 2011, heart, -, num, living
CL, 2011, lung, -, num, living
CL, 2011, heart/lung, -, num, living
CL, 2011, kidney, 0, pmp, living
CL, 2011, liver, 0, pmp, living
CL, 2011, pancreas, -, pmp, living
CL, 2011, heart, -, pmp, living
CL, 2011, lung, -, pmp, living
CL, 2011, heart/lung, -, pmp, living
CL, 2012, kidney, 186, num, deceased
CL, 2012, liver, 74, num, deceased
CL, 2012, pancreas, 1, num, deceased
CL, 2012, heart, 20, num, deceased
CL, 2012, lung, 22, num, deceased
CL, 2012, heart/lung, -, num, deceased
CL, 2012, kidney, 11.20, pmp, deceased
CL, 2012, liver, 4.5, pmp, deceased
CL, 2012, pancreas, 0.1, pmp, deceased
CL, 2012, heart, 1.20, pmp, deceased
CL, 2012, lung, 1.30, pmp, deceased
CL, 2012, heart/lung, -, pmp, deceased
CL, 2012, kidney, 0, num, living
CL, 2012, liver, 0, num, living
CL, 2012, pancreas, -, num, living
CL, 2012, heart, -, num, living
CL, 2012, lung, -, num, living
CL, 2012, heart/lung, -, num, living
CL, 2012, kidney, 0, pmp, living
CL, 2012, liver, 0, pmp, living
CL, 2012, pancreas, -, pmp, living
CL, 2012, heart, -, pmp, living
CL, 2012, lung, -, pmp, living
CL, 2012, heart/lung, -, pmp, living
CL, 2013, kidney, 175, num, deceased
CL, 2013, liver, 69, num, deceased
CL, 2013, pancreas, 0, num, deceased
CL, 2013, heart, 31, num, deceased
CL, 2013, lung, 0, num, deceased
CL, 2013, heart/lung, -, num, deceased
CL, 2013, kidney, 10.93, pmp, deceased
CL, 2013, liver, 4.31, pmp, deceased
CL, 2013, pancreas, 0, pmp, deceased
CL, 2013, heart, 1.93, pmp, deceased
CL, 2013, lung, 31, pmp, deceased
CL, 2013, heart/lung, -, pmp, deceased
CL, 2013, kidney, 0, num, living
CL, 2013, liver, 0, num, living
CL, 2013, pancreas, -, num, living
CL, 2013, heart, -, num, living
CL, 2013, lung, -, num, living
CL, 2013, heart/lung, -, num, living
CL, 2013, kidney, 0, pmp, living
CL, 2013, liver, 0, pmp, living
CL, 2013, pancreas, -, pmp, living
CL, 2013, heart, -, pmp, living
CL, 2013, lung, -, pmp, living
CL, 2013, heart/lung, -, pmp, living
CL, 2014, kidney, 0, num, deceased
CL, 2014, liver, 0, num, deceased
CL, 2014, pancreas, 0, num, deceased
CL, 2014, heart, 0, num, deceased
CL, 2014, lung, 0, num, deceased
CL, 2014, heart/lung, -, num, deceased
CL, 2014, kidney, 0, pmp, deceased
CL, 2014, liver, 0, pmp, deceased
CL, 2014, pancreas, 0, pmp, deceased
CL, 2014, heart, 0, pmp, deceased
CL, 2014, lung, 0, pmp, deceased
CL, 2014, heart/lung, -, pmp, deceased
CL, 2014, kidney, 0, num, living
CL, 2014, liver, 0, num, living
CL, 2014, pancreas, -, num, living
CL, 2014, heart, -, num, living
CL, 2014, lung, -, num, living
CL, 2014, heart/lung, -, num, living
CL, 2014, kidney, 0, pmp, living
CL, 2014, liver, 0, pmp, living
CL, 2014, pancreas, -, pmp, living
CL, 2014, heart, -, pmp, living
CL, 2014, lung, -, pmp, living
CL, 2014, heart/lung, -, pmp, living
CL, 2015, kidney, 209, num, deceased
CL, 2015, liver, 68, num, deceased
CL, 2015, pancreas, 4, num, deceased
CL, 2015, heart, 24, num, deceased
CL, 2015, lung, 16, num, deceased
CL, 2015, heart/lung, -, num, deceased
CL, 2015, kidney, 11.70, pmp, deceased
CL, 2015, liver, 3.80, pmp, deceased
CL, 2015, pancreas, 0.2, pmp, deceased
CL, 2015, heart, 1.30, pmp, deceased
CL, 2015, lung, 0.9, pmp, deceased
CL, 2015, heart/lung, -, pmp, deceased
CL, 2015, kidney, 0, num, living
CL, 2015, liver, 0, num, living
CL, 2015, pancreas, -, num, living
CL, 2015, heart, -, num, living
CL, 2015, lung, -, num, living
CL, 2015, heart/lung, -, num, living
CL, 2015, kidney, 0, pmp, living
CL, 2015, liver, 0, pmp, living
CL, 2015, pancreas, -, pmp, living
CL, 2015, heart, -, pmp, living
CL, 2015, lung, -, pmp, living
CL, 2015, heart/lung, -, pmp, living
CL, 2016, kidney, 222, num, deceased
CL, 2016, liver, 79, num, deceased
CL, 2016, pancreas, 4, num, deceased
CL, 2016, heart, 23, num, deceased
CL, 2016, lung, 19, num, deceased
CL, 2016, heart/lung, -, num, deceased
CL, 2016, kidney, 12.27, pmp, deceased
CL, 2016, liver, 4.36, pmp, deceased
CL, 2016, pancreas, 0.22, pmp, deceased
CL, 2016, heart, 1.27, pmp, deceased
CL, 2016, lung, 1.05, pmp, deceased
CL, 2016, heart/lung, -, pmp, deceased
CL, 2016, kidney, 82, num, living
CL, 2016, liver, 14, num, living
CL, 2016, pancreas, -, num, living
CL, 2016, heart, -, num, living
CL, 2016, lung, -, num, living
CL, 2016, heart/lung, -, num, living
CL, 2016, kidney, 4.53, pmp, living
CL, 2016, liver, 0.77, pmp, living
CL, 2016, pancreas, -, pmp, living
CL, 2016, heart, -, pmp, living
CL, 2016, lung, -, pmp, living
CL, 2016, heart/lung, -, pmp, living
CL, 2017, kidney, 292, num, deceased
CL, 2017, liver, 103, num, deceased
CL, 2017, pancreas, 9, num, deceased
CL, 2017, heart, 32, num, deceased
CL, 2017, lung, 17, num, deceased
CL, 2017, heart/lung, -, num, deceased
CL, 2017, kidney, 16.26, pmp, deceased
CL, 2017, liver, 5.73, pmp, deceased
CL, 2017, pancreas, 0.5, pmp, deceased
CL, 2017, heart, 2, pmp, deceased
CL, 2017, lung, 0.94, pmp, deceased
CL, 2017, heart/lung, -, pmp, deceased
CL, 2017, kidney, 73, num, living
CL, 2017, liver, 10, num, living
CL, 2017, pancreas, -, num, living
CL, 2017, heart, -, num, living
CL, 2017, lung, -, num, living
CL, 2017, heart/lung, -, num, living
CL, 2017, kidney, 4.03, pmp, living
CL, 2017, liver, 0.55, pmp, living
CL, 2017, pancreas, -, pmp, living
CL, 2017, heart, -, pmp, living
CL, 2017, lung, -, pmp, living
CL, 2017, heart/lung, -, pmp, living
CL, 2017, kidney, 292, num, deceased
CL, 2017, liver, 103, num, deceased
CL, 2017, pancreas, 9, num, deceased
CL, 2017, heart, 32, num, deceased
CL, 2017, lung, 17, num, deceased
CL, 2017, heart/lung, -, num, deceased
CL, 2017, kidney, 16.26, pmp, deceased
CL, 2017, liver, 5.73, pmp, deceased
CL, 2017, pancreas, 0.5, pmp, deceased
CL, 2017, heart, 2, pmp, deceased
CL, 2017, lung, 0.94, pmp, deceased
CL, 2017, heart/lung, -, pmp, deceased
CL, 2017, kidney, 73, num, living
CL, 2017, liver, 10, num, living
CL, 2017, pancreas, -, num, living
CL, 2017, heart, -, num, living
CL, 2017, lung, -, num, living
CL, 2017, heart/lung, -, num, living
CL, 2017, kidney, 4.03, pmp, living
CL, 2017, liver, 0.55, pmp, living
CL, 2017, pancreas, -, pmp, living
CL, 2017, heart, -, pmp, living
CL, 2017, lung, -, pmp, living
CL, 2017, heart/lung, -, pmp, living
CN, 2017, kidney, 0, num, deceased
CN, 2017, liver, 0, num, deceased
CN, 2017, pancreas, 0, num, deceased
CN, 2017, heart, 0, num, deceased
CN, 2017, lung, 0, num, deceased
CN, 2017, heart/lung, -, num, deceased
CN, 2017, kidney, 0, pmp, deceased
CN, 2017, liver, 0, pmp, deceased
CN, 2017, pancreas, 0, pmp, deceased
CN, 2017, heart, 0, pmp, deceased
CN, 2017, lung, 0, pmp, deceased
CN, 2017, heart/lung, -, pmp, deceased
CN, 2017, kidney, 0, num, living
CN, 2017, liver, 0, num, living
CN, 2017, pancreas, -, num, living
CN, 2017, heart, -, num, living
CN, 2017, lung, -, num, living
CN, 2017, heart/lung, -, num, living
CN, 2017, kidney, 0, pmp, living
CN, 2017, liver, 0, pmp, living
CN, 2017, pancreas, -, pmp, living
CN, 2017, heart, -, pmp, living
CN, 2017, lung, -, pmp, living
CN, 2017, heart/lung, -, pmp, living
CN, 2017, kidney, 0, num, deceased
CN, 2017, liver, 0, num, deceased
CN, 2017, pancreas, 0, num, deceased
CN, 2017, heart, 0, num, deceased
CN, 2017, lung, 0, num, deceased
CN, 2017, heart/lung, -, num, deceased
CN, 2017, kidney, 0, pmp, deceased
CN, 2017, liver, 0, pmp, deceased
CN, 2017, pancreas, 0, pmp, deceased
CN, 2017, heart, 0, pmp, deceased
